,CustomerId,Recency,Frequency,Monetary,Cluster,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned
1580,14572,53,4,2722.34,0,3,4,5,345,Loyal Customers,False
1581,14573,8,5,925.3,0,5,4,3,543,Loyal Customers,False
1582,14574,368,1,143.70000000000002,1,1,1,1,111,Hibernating,True
1583,14575,124,1,420.22,0,2,1,2,212,Hibernating,True
1584,14576,8,1,35.400000000000006,0,5,1,1,511,Recent Customers,False
1585,14577,30,3,504.44,0,4,3,3,433,Potential Loyalists,False
1586,14579,68,1,105.56,0,3,1,1,311,Promising,False
1587,14580,154,1,14.850000000000001,1,2,1,1,211,Hibernating,True
1588,14581,180,1,271.05,1,1,1,2,112,Hibernating,True
1589,14583,19,3,673.33,0,4,3,3,433,Potential Loyalists,False
1590,14584,57,4,705.1,0,3,4,3,343,Loyal Customers,False
1591,14585,18,4,986.22,0,4,4,4,444,Champions,False
1592,14588,214,1,135.39,1,1,1,1,111,Hibernating,True
1593,14589,7,1,39.75,0,5,1,1,511,Recent Customers,False
1594,14590,60,20,2993.37,0,3,5,5,355,Loyal Customers,False
1595,14593,33,9,3048.38,0,4,5,5,455,Champions,False
1596,14594,9,1,255.0,0,5,1,2,512,Recent Customers,False
1597,14595,89,2,423.85,0,2,2,2,222,At Risk,False
1598,14596,262,1,222.22000000000003,1,1,1,1,111,Hibernating,True
1599,14597,15,4,1318.3899999999999,0,5,4,4,544,Champions,False
1600,14598,205,1,162.07,1,1,1,1,111,Hibernating,True
1601,14599,26,2,457.89,0,4,2,2,422,Potential Loyalists,False
1602,14600,29,1,471.84000000000003,0,4,1,2,412,Recent Customers,False
1603,14602,292,1,205.35999999999999,1,1,1,1,111,Hibernating,True
1604,14604,269,1,143.85999999999999,1,1,1,1,111,Hibernating,True
1605,14605,10,4,921.5600000000001,0,5,4,3,543,Loyal Customers,False
1606,14606,2,102,18482.1,3,5,5,5,555,Champions,False
1607,14607,103,8,7553.63,0,2,5,5,255,At Risk,True
1608,14608,15,7,1567.79,0,5,5,4,554,Champions,False
1609,14609,26,6,884.64,0,4,4,3,443,Loyal Customers,False
1610,14610,31,2,24.35,0,4,2,1,421,Potential Loyalists,False
1611,14611,79,2,604.3299999999999,0,2,2,3,223,At Risk,False
1612,14612,51,1,877.7,0,3,1,3,313,Promising,False
1613,14613,316,1,76.32000000000001,1,1,1,1,111,Hibernating,True
1614,14614,22,1,295.13,0,4,1,2,412,Recent Customers,False
1615,14615,30,5,951.76,0,4,4,3,443,Loyal Customers,False
1616,14616,21,2,121.7,0,4,2,1,421,Potential Loyalists,False
1617,14617,38,2,190.47000000000003,0,3,2,1,321,Potential Loyalists,False
1618,14618,12,4,788.88,0,5,4,3,543,Loyal Customers,False
1619,14619,177,1,896.8000000000001,1,1,1,3,113,Others,True
1620,14621,147,4,1212.21,1,2,4,4,244,At Risk,True
1621,14623,16,5,1130.28,0,4,4,4,444,Champions,False
1622,14624,51,4,588.22,0,3,4,3,343,Loyal Customers,False
1623,14625,10,9,3598.25,0,5,5,5,555,Champions,False
1624,14626,31,7,2619.65,0,4,5,5,455,Champions,False
1625,14627,15,1,462.75,0,5,1,2,512,Recent Customers,False
1626,14628,78,3,1326.04,0,2,3,4,234,At Risk,False
1627,14630,120,1,338.65,0,2,1,2,212,Hibernating,True
1628,14631,22,3,1018.71,0,4,3,4,434,Potential Loyalists,False
1629,14634,73,4,2124.46,0,2,4,4,244,At Risk,False
1630,14635,89,1,215.22,0,2,1,1,211,Hibernating,False
1631,14637,313,1,106.67999999999999,1,1,1,1,111,Hibernating,True
1632,14639,44,3,1994.47,0,3,3,4,334,Potential Loyalists,False
1633,14640,45,4,1541.98,0,3,4,4,344,Loyal Customers,False
1634,14643,253,3,986.08,1,1,3,3,133,At Risk,True
1635,14644,50,5,1416.96,0,3,4,4,344,Loyal Customers,False
1636,14645,270,1,279.8,1,1,1,2,112,Hibernating,True
1637,14646,10,78,248396.5,2,5,5,5,555,Champions,False
1638,14647,159,1,270.0,1,2,1,2,212,Hibernating,True
1639,14648,52,15,4466.65,0,3,5,5,355,Loyal Customers,False
1640,14649,18,5,2248.6,0,4,4,5,445,Champions,False
1641,14650,224,1,62.5,1,1,1,1,111,Hibernating,True
1642,14651,30,7,1371.77,0,4,5,4,454,Champions,False
1643,14653,149,5,1666.41,1,2,4,4,244,At Risk,True
1644,14654,374,1,246.86,1,1,1,1,111,Hibernating,True
1645,14655,24,3,1946.28,0,4,3,4,434,Potential Loyalists,False
1646,14656,51,3,498.95,0,3,3,2,332,Potential Loyalists,False
1647,14657,65,2,601.97,0,3,2,3,323,Potential Loyalists,False
1648,14662,63,3,635.06,0,3,3,3,333,Potential Loyalists,False
1649,14663,66,2,490.6,0,3,2,2,322,Potential Loyalists,False
1650,14665,63,2,913.95,0,3,2,3,323,Potential Loyalists,False
1651,14667,1,31,12418.01,3,5,5,5,555,Champions,False
1652,14668,81,1,111.63,0,2,1,1,211,Hibernating,False
1653,14669,269,4,1957.54,1,1,4,4,144,At Risk,True
1654,14670,368,1,190.47,1,1,1,1,111,Hibernating,True
1655,14671,185,2,1127.45,1,1,2,4,124,At Risk,True
1656,14672,151,2,347.59,1,2,2,2,222,At Risk,True
1657,14673,3,3,1674.41,0,5,3,4,534,Potential Loyalists,False
1658,14674,145,1,173.66,1,2,1,1,211,Hibernating,True
1659,14675,24,1,419.22,0,4,1,2,412,Recent Customers,False
1660,14676,30,6,5808.55,0,4,4,5,445,Champions,False
1661,14677,228,1,184.91,1,1,1,1,111,Hibernating,True
1662,14678,215,1,403.39,1,1,1,2,112,Hibernating,True
1663,14679,17,3,1289.44,0,4,3,4,434,Potential Loyalists,False
1664,14680,7,43,28615.27,3,5,5,5,555,Champions,False
1665,14681,23,3,376.20000000000005,0,4,3,2,432,Potential Loyalists,False
1666,14682,64,4,1462.81,0,3,4,4,344,Loyal Customers,False
1667,14683,224,1,146.56,1,1,1,1,111,Hibernating,True
1668,14684,26,1,228.52,0,4,1,1,411,Recent Customers,False
1669,14685,212,8,4536.64,1,1,5,5,155,At Risk,True
1670,14686,50,5,852.53,0,3,4,3,343,Loyal Customers,False
1671,14687,36,2,773.6800000000001,0,4,2,3,423,Potential Loyalists,False
1672,14688,9,8,2056.3,0,5,5,4,554,Champions,False
1673,14690,28,2,422.63,0,4,2,2,422,Potential Loyalists,False
1674,14692,16,8,1123.59,0,4,5,4,454,Champions,False
1675,14693,61,6,992.46,0,3,4,4,344,Loyal Customers,False
1676,14694,253,1,244.31,1,1,1,1,111,Hibernating,True
1677,14695,155,3,1534.22,1,2,3,4,234,At Risk,True
1678,14696,9,2,688.95,0,5,3,3,533,Potential Loyalists,False
1679,14699,71,3,593.47,0,3,3,3,333,Potential Loyalists,False
1680,14700,51,2,880.96,0,3,3,3,333,Potential Loyalists,False
1681,14701,78,6,1961.02,0,2,4,4,244,At Risk,False
1682,14702,1,13,3427.44,0,5,5,5,555,Champions,False
1683,14704,60,2,258.96,0,3,3,2,332,Potential Loyalists,False
1684,14706,254,1,367.54,1,1,1,2,112,Hibernating,True
1685,14707,71,2,139.2,0,3,3,1,331,Potential Loyalists,False
1686,14708,4,3,1085.91,0,5,3,4,534,Potential Loyalists,False
1687,14709,15,12,3965.29,0,5,5,5,555,Champions,False
1688,14710,15,9,1300.31,0,5,5,4,554,Champions,False
1689,14712,54,1,411.0,0,3,1,2,312,Promising,False
1690,14713,1,11,2752.5099999999998,0,5,5,5,555,Champions,False
1691,14714,43,3,746.05,0,3,3,3,333,Potential Loyalists,False
1692,14715,78,4,958.0699999999999,0,2,4,3,243,At Risk,False
1693,14716,80,1,235.77,0,2,1,1,211,Hibernating,False
1694,14717,369,1,81.3,1,1,1,1,111,Hibernating,True
1695,14718,46,1,226.42,0,3,1,1,311,Promising,False
1696,14721,15,1,109.07,0,5,1,1,511,Recent Customers,False
1697,14722,113,2,309.1,0,2,3,2,232,At Risk,True
1698,14723,7,7,927.89,0,5,5,3,553,Loyal Customers,False
1699,14724,226,1,341.9,1,1,1,2,112,Hibernating,True
1700,14725,30,3,597.16,0,4,3,3,433,Potential Loyalists,False
1701,14726,290,1,116.5,1,1,1,1,111,Hibernating,True
1702,14727,182,2,195.15,1,1,3,1,131,Others,True
1703,14728,49,1,190.58,0,3,1,1,311,Promising,False
1704,14729,9,3,586.24,0,5,3,3,533,Potential Loyalists,False
1705,14732,28,11,2814.58,0,4,5,5,455,Champions,False
1706,14733,3,4,6579.26,0,5,4,5,545,Champions,False
1707,14734,61,4,1056.42,0,3,4,4,344,Loyal Customers,False
1708,14735,24,24,6174.47,0,4,5,5,455,Champions,False
1709,14736,121,2,374.05,0,2,3,2,232,At Risk,True
1710,14737,36,1,2389.62,0,4,1,5,415,Recent Customers,False
1711,14738,196,2,507.45,1,1,3,3,133,At Risk,True
1712,14739,3,19,8385.22,0,5,5,5,555,Champions,False
1713,14740,45,8,2712.85,0,3,5,5,355,Loyal Customers,False
1714,14741,8,2,497.25,0,5,3,2,532,Potential Loyalists,False
1715,14742,71,1,579.85,0,3,1,3,313,Promising,False
1716,14743,228,1,50.48,1,1,1,1,111,Hibernating,True
1717,14744,2,8,2785.1,0,5,5,5,555,Champions,False
1718,14745,137,7,1331.15,0,2,5,4,254,At Risk,True
1719,14746,42,4,593.5,0,3,4,3,343,Loyal Customers,False
1720,14748,4,7,1736.57,0,5,5,4,554,Champions,False
1721,14749,115,1,310.15,0,2,1,2,212,Hibernating,True
1722,14750,372,1,112.03,1,1,1,1,111,Hibernating,True
1723,14751,320,2,126.45,1,1,3,1,131,Others,True
1724,14753,96,1,306.36,0,2,1,2,212,Hibernating,True
1725,14754,61,4,909.88,0,3,4,3,343,Loyal Customers,False
1726,14755,17,14,4962.27,0,4,5,5,455,Champions,False
1727,14756,18,2,1914.8,0,4,3,4,434,Potential Loyalists,False
1728,14758,32,3,1380.9099999999999,0,4,3,4,434,Potential Loyalists,False
1729,14761,80,1,192.02,0,2,1,1,211,Hibernating,False
1730,14762,262,1,117.05000000000001,1,1,1,1,111,Hibernating,True
1731,14766,2,6,4082.76,0,5,4,5,545,Champions,False
1732,14767,110,1,382.81,0,2,1,2,212,Hibernating,True
1733,14769,26,9,5097.13,0,4,5,5,455,Champions,False
1734,14770,103,6,2761.2200000000003,0,2,4,5,245,At Risk,True
1735,14771,257,2,594.62,1,1,3,3,133,At Risk,True
1736,14773,228,1,140.55,1,1,1,1,111,Hibernating,True
1737,14774,164,1,241.45,1,2,1,1,211,Hibernating,True
1738,14775,8,1,406.56,0,5,1,2,512,Recent Customers,False
1739,14776,23,4,1170.0,0,4,4,4,444,Champions,False
1740,14777,39,1,307.56,0,3,1,2,312,Promising,False
1741,14783,295,1,307.3,1,1,1,2,112,Hibernating,True
1742,14784,25,1,159.94,0,4,1,1,411,Recent Customers,False
1743,14786,186,1,90.96,1,1,1,1,111,Hibernating,True
1744,14787,107,1,110.65,0,2,1,1,211,Hibernating,True
1745,14788,232,1,476.88,1,1,1,2,112,Hibernating,True
1746,14790,10,6,1781.56,0,5,4,4,544,Champions,False
1747,14791,242,1,303.63,1,1,1,2,112,Hibernating,True
1748,14793,171,1,396.91,1,2,1,2,212,Hibernating,True
1749,14794,38,3,633.99,0,3,3,3,333,Potential Loyalists,False
1750,14796,2,11,2865.05,0,5,5,5,555,Champions,False
1751,14797,143,1,300.31,1,2,1,2,212,Hibernating,True
1752,14798,17,5,550.5699999999999,0,4,4,3,443,Loyal Customers,False
1753,14799,373,1,180.45,1,1,1,1,111,Hibernating,True
1754,14800,5,6,3415.38,0,5,4,5,545,Champions,False
1755,14802,74,2,1502.98,0,2,3,4,234,At Risk,False
1756,14805,40,3,536.15,0,3,3,3,333,Potential Loyalists,False
1757,14806,75,1,110.03999999999999,0,2,1,1,211,Hibernating,False
1758,14807,26,2,504.14,0,4,3,3,433,Potential Loyalists,False
1759,14809,257,2,686.76,1,1,3,3,133,At Risk,True
1760,14810,5,3,446.59,0,5,3,2,532,Potential Loyalists,False
1761,14811,23,1,170.5,0,4,1,1,411,Recent Customers,False
1762,14812,234,1,178.85,1,1,1,1,111,Hibernating,True
1763,14813,5,4,888.91,0,5,4,3,543,Loyal Customers,False
1764,14814,217,1,154.21,1,1,1,1,111,Hibernating,True
1765,14817,31,5,2849.52,0,4,4,5,445,Champions,False
1766,14818,94,3,495.76,0,2,3,2,232,At Risk,True
1767,14819,130,2,184.34,0,2,3,1,231,Others,True
1768,14820,16,5,767.47,0,4,4,3,443,Loyal Customers,False
1769,14821,2,7,1230.15,0,5,5,4,554,Champions,False
1770,14822,121,1,157.70000000000002,0,2,1,1,211,Hibernating,True
1771,14824,15,6,2895.2000000000003,0,5,4,5,545,Champions,False
1772,14825,4,13,2698.17,0,5,5,5,555,Champions,False
1773,14826,217,2,385.2,1,1,3,2,132,At Risk,True
1774,14828,24,10,7699.7,0,4,5,5,455,Champions,False
1775,14829,8,4,995.29,0,5,4,4,544,Champions,False
1776,14831,316,3,1676.57,1,1,3,4,134,At Risk,True
1777,14832,266,1,322.69,1,1,1,2,112,Hibernating,True
1778,14833,134,1,94.8,0,2,1,1,211,Hibernating,True
1779,14834,43,1,485.86,0,3,1,2,312,Promising,False
1780,14835,164,2,297.0,1,2,3,2,232,At Risk,True
1781,14837,78,5,1810.82,0,2,4,4,244,At Risk,False
1782,14838,59,2,769.9200000000001,0,3,3,3,333,Potential Loyalists,False
1783,14839,54,3,915.28,0,3,3,3,333,Potential Loyalists,False
1784,14840,175,1,299.86,1,2,1,2,212,Hibernating,True
1785,14841,10,8,3867.2400000000002,0,5,5,5,555,Champions,False
1786,14843,72,1,211.79999999999998,0,2,1,1,211,Hibernating,False
1787,14844,66,6,3512.62,0,3,5,5,355,Loyal Customers,False
1788,14845,235,1,150.0,1,1,1,1,111,Hibernating,True
1789,14846,63,1,437.4,0,3,1,2,312,Promising,False
1790,14847,43,2,1039.55,0,3,3,4,334,Potential Loyalists,False
1791,14848,40,1,310.56,0,3,1,2,312,Promising,False
1792,14849,9,21,7832.91,0,5,5,5,555,Champions,False
1793,14850,53,6,1445.21,0,3,5,4,354,Loyal Customers,False
1794,14851,266,1,318.06,1,1,1,2,112,Hibernating,True
1795,14852,60,12,3295.7400000000002,0,3,5,5,355,Loyal Customers,False
1796,14853,59,3,901.0699999999999,0,3,3,3,333,Potential Loyalists,False
1797,14854,26,4,1563.03,0,4,4,4,444,Champions,False
1798,14855,110,5,5874.65,0,2,4,5,245,At Risk,True
1799,14857,78,5,2478.731,0,2,4,5,245,At Risk,False
1800,14858,141,1,180.75,1,2,1,1,211,Hibernating,True
1801,14859,190,1,351.9,1,1,1,2,112,Hibernating,True
1802,14861,16,9,1254.94,0,4,5,4,454,Champions,False
1803,14865,8,3,77.52000000000001,0,5,3,1,531,Potential Loyalists,False
1804,14866,2,8,6460.32,0,5,5,5,555,Champions,False
1805,14867,31,13,2241.78,0,4,5,5,455,Champions,False
1806,14868,16,4,1230.42,0,4,4,4,444,Champions,False
1807,14869,24,4,2056.69,0,4,4,4,444,Champions,False
1808,14870,49,5,1511.7,0,3,4,4,344,Loyal Customers,False
1809,14871,129,5,726.89,0,2,4,3,243,At Risk,True
1810,14872,119,3,816.6,0,2,3,3,233,At Risk,True
1811,14873,269,1,334.45,1,1,1,2,112,Hibernating,True
1812,14874,171,1,116.18,1,2,1,1,211,Hibernating,True
1813,14875,77,1,1397.08,0,2,1,4,214,Others,False
1814,14876,157,2,256.7,1,2,3,2,232,At Risk,True
1815,14877,54,2,425.85,0,3,3,2,332,Potential Loyalists,False
1816,14878,12,16,2600.41,0,5,5,5,555,Champions,False
1817,14879,320,1,185.06,1,1,1,1,111,Hibernating,True
1818,14882,26,12,2956.9500000000003,0,4,5,5,455,Champions,False
1819,14884,305,1,120.6,1,1,1,1,111,Hibernating,True
1820,14885,63,2,832.8,0,3,3,3,333,Potential Loyalists,False
1821,14890,254,2,691.6,1,1,3,3,133,At Risk,True
1822,14891,52,2,552.35,0,3,3,3,333,Potential Loyalists,False
1823,14892,326,1,202.35000000000002,1,1,1,1,111,Hibernating,True
1824,14893,253,1,571.76,1,1,1,3,113,Others,True
1825,14894,79,2,837.0600000000001,0,2,3,3,233,At Risk,False
1826,14895,19,18,13980.83,0,4,5,5,455,Champions,False
1827,14896,1,7,1614.45,0,5,5,4,554,Champions,False
1828,14897,45,4,1774.16,0,3,4,4,344,Loyal Customers,False
1829,14898,7,9,2195.14,0,5,5,5,555,Champions,False
1830,14899,31,1,1331.38,0,4,1,4,414,Recent Customers,False
1831,14900,158,1,13.919999999999998,1,2,1,1,211,Hibernating,True
1832,14901,2,5,860.11,0,5,4,3,543,Loyal Customers,False
1833,14902,31,2,702.96,0,4,3,3,433,Potential Loyalists,False
1834,14904,44,2,605.05,0,3,3,3,333,Potential Loyalists,False
1835,14905,10,6,1355.24,0,5,5,4,554,Champions,False
1836,14906,81,1,68.44,0,2,1,1,211,Hibernating,False
1837,14907,3,10,2664.69,0,5,5,5,555,Champions,False
1838,14908,99,1,104.10000000000001,0,2,1,1,211,Hibernating,True
1839,14909,73,3,1404.68,0,2,3,4,234,At Risk,False
1840,14911,1,205,152121.22,2,5,5,5,555,Champions,False
1841,14912,37,4,1021.4,0,3,4,4,344,Loyal Customers,False
1842,14913,24,4,2845.7,0,4,4,5,445,Champions,False
1843,14915,11,9,1503.77,0,5,5,4,554,Champions,False
1844,14916,67,4,1773.97,0,3,4,4,344,Loyal Customers,False
1845,14917,232,2,1123.75,1,1,3,4,134,At Risk,True
1846,14918,40,7,4345.66,0,3,5,5,355,Loyal Customers,False
1847,14919,175,1,359.35,1,2,1,2,212,Hibernating,True
1848,14920,201,1,629.4,1,1,1,3,113,Others,True
1849,14922,29,2,843.74,0,4,3,3,433,Potential Loyalists,False
1850,14924,246,2,620.96,1,1,3,3,133,At Risk,True
1851,14926,17,2,359.4,0,4,3,2,432,Potential Loyalists,False
1852,14927,32,1,308.2,0,4,1,2,412,Recent Customers,False
1853,14928,263,1,223.91000000000003,1,1,1,1,111,Hibernating,True
1854,14929,57,1,612.8100000000001,0,3,1,3,313,Promising,False
1855,14930,106,3,2873.77,0,2,3,5,235,At Risk,True
1856,14932,1,2,666.13,0,5,3,3,533,Potential Loyalists,False
1857,14933,79,4,1770.0,0,2,4,4,244,At Risk,False
1858,14934,14,3,1612.56,0,5,3,4,534,Potential Loyalists,False
1859,14935,255,1,1065.12,1,1,1,4,114,Others,True
1860,14936,26,4,4273.79,0,4,4,5,445,Champions,False
1861,14938,198,2,2322.43,1,1,3,5,135,At Risk,True
1862,14940,53,2,531.49,0,3,3,3,333,Potential Loyalists,False
1863,14941,214,1,182.1,1,1,1,1,111,Hibernating,True
1864,14942,37,4,746.56,0,3,4,3,343,Loyal Customers,False
1865,14943,299,1,107.62,1,1,1,1,111,Hibernating,True
1866,14944,25,7,3884.42,0,4,5,5,455,Champions,False
1867,14945,49,1,179.4,0,3,1,1,311,Promising,False
1868,14947,24,4,758.97,0,4,4,3,443,Loyal Customers,False
1869,14949,105,4,515.0,0,2,4,3,243,At Risk,True
1870,14952,32,21,9529.86,0,4,5,5,455,Champions,False
1871,14953,54,3,685.65,0,3,3,3,333,Potential Loyalists,False
1872,14954,339,1,167.27,1,1,1,1,111,Hibernating,True
1873,14955,368,1,163.77,1,1,1,1,111,Hibernating,True
1874,14956,57,1,1325.0,0,3,1,4,314,Promising,False
1875,14957,280,1,203.2,1,1,1,1,111,Hibernating,True
1876,14958,231,3,458.26,1,1,3,2,132,At Risk,True
1877,14961,15,13,9365.47,0,5,5,5,555,Champions,False
1878,14962,175,3,240.21000000000004,1,2,3,1,231,Others,True
1879,14963,15,7,1651.23,0,5,5,4,554,Champions,False
1880,14966,23,5,881.24,0,4,4,3,443,Loyal Customers,False
1881,14967,77,5,1518.81,0,2,4,4,244,At Risk,False
1882,14968,94,1,353.65,0,2,1,2,212,Hibernating,True
1883,14969,339,1,906.23,1,1,1,3,113,Others,True
1884,14970,45,8,3327.29,0,3,5,5,355,Loyal Customers,False
1885,14972,17,1,30.300000000000004,0,4,1,1,411,Recent Customers,False
1886,14975,57,1,192.45,0,3,1,1,311,Promising,False
1887,14977,361,1,31.929999999999996,1,1,1,1,111,Hibernating,True
1888,14978,66,5,1190.82,0,3,4,4,344,Loyal Customers,False
1889,14979,371,1,429.66,1,1,1,2,112,Hibernating,True
1890,14980,373,1,150.68,1,1,1,1,111,Hibernating,True
1891,14981,59,1,270.8,0,3,1,2,312,Promising,False
1892,14982,208,1,237.78,1,1,1,1,111,Hibernating,True
1893,14983,325,1,183.20000000000002,1,1,1,1,111,Hibernating,True
1894,14984,24,4,1058.1399999999999,0,4,4,4,444,Champions,False
1895,14986,12,2,563.1,0,5,3,3,533,Potential Loyalists,False
1896,14987,1,7,1387.4499999999998,0,5,5,4,554,Champions,False
1897,14988,16,6,1704.11,0,4,5,4,454,Champions,False
1898,14989,297,1,342.4,1,1,1,2,112,Hibernating,True
1899,14990,248,2,304.17,1,1,3,2,132,At Risk,True
1900,14991,66,1,314.67,0,3,1,2,312,Promising,False
1901,14992,78,1,210.5,0,2,1,1,211,Hibernating,False
1902,14993,199,1,36.13,1,1,1,1,111,Hibernating,True
1903,14994,18,5,946.72,0,4,4,3,443,Loyal Customers,False
1904,14996,117,2,442.28999999999996,0,2,3,2,232,At Risk,True
1905,14997,291,1,230.4,1,1,1,1,111,Hibernating,True
1906,14998,64,2,338.31,0,3,3,2,332,Potential Loyalists,False
1907,14999,228,1,129.48000000000002,1,1,1,1,111,Hibernating,True
1908,15001,30,2,199.10999999999999,0,4,3,1,431,Potential Loyalists,False
1909,15002,3,6,3127.9700000000003,0,5,5,5,555,Champions,False
1910,15003,109,6,1027.03,0,2,5,4,254,At Risk,True
1911,15005,2,29,7681.71,0,5,5,5,555,Champions,False
1912,15006,89,1,277.4,0,2,1,2,212,Hibernating,False
1913,15008,116,2,360.0,0,2,3,2,232,At Risk,True
1914,15011,31,2,416.6,0,4,3,2,432,Potential Loyalists,False
1915,15012,9,2,429.78,0,5,3,2,532,Potential Loyalists,False
1916,15013,123,10,1610.82,0,2,5,4,254,At Risk,True
1917,15015,137,13,2354.97,0,2,5,5,255,At Risk,True
1918,15016,29,4,450.85,0,4,4,2,442,Loyal Customers,False
1919,15018,3,1,111.25,0,5,1,1,511,Recent Customers,False
1920,15020,15,1,198.47,0,5,1,1,511,Recent Customers,False
1921,15021,2,4,826.91,0,5,4,3,543,Loyal Customers,False
1922,15022,313,1,281.05,1,1,1,2,112,Hibernating,True
1923,15023,5,10,5287.64,0,5,5,5,555,Champions,False
1924,15024,3,8,2414.18,0,5,5,5,555,Champions,False
1925,15025,204,1,617.83,1,1,1,3,113,Others,True
1926,15026,11,2,579.89,0,5,3,3,533,Potential Loyalists,False
1927,15027,31,6,2129.45,0,4,5,4,454,Champions,False
1928,15028,4,3,521.78,0,5,3,3,533,Potential Loyalists,False
1929,15029,255,1,365.1,1,1,1,2,112,Hibernating,True
1930,15030,16,6,1461.63,0,4,5,4,454,Champions,False
1931,15031,30,10,2449.75,0,4,5,5,455,Champions,False
1932,15032,2,7,8821.55,0,5,5,5,555,Champions,False
1933,15034,22,6,3957.04,0,4,5,5,455,Champions,False
1934,15037,12,2,397.76,0,5,3,2,532,Potential Loyalists,False
1935,15038,5,4,579.67,0,5,4,3,543,Loyal Customers,False
1936,15039,4,47,19960.3,3,5,5,5,555,Champions,False
1937,15040,177,1,7.49,1,1,1,1,111,Hibernating,True
1938,15041,80,1,109.47,0,2,1,1,211,Hibernating,False
1939,15042,231,1,179.52,1,1,1,1,111,Hibernating,True
1940,15043,99,5,2333.3199999999997,0,2,4,5,245,At Risk,True
1941,15044,15,18,8389.42,0,5,5,5,555,Champions,False
1942,15046,61,10,2533.37,0,3,5,5,355,Loyal Customers,False
1943,15048,4,1,98.7,0,5,1,1,511,Recent Customers,False
1944,15050,57,2,2349.5,0,3,3,5,335,Potential Loyalists,False
1945,15051,15,6,2543.55,0,5,5,5,555,Champions,False
1946,15055,110,3,549.12,0,2,3,3,233,At Risk,True
1947,15056,156,1,113.64999999999999,1,2,1,1,211,Hibernating,True
1948,15057,79,3,1766.46,0,2,3,4,234,At Risk,False
1949,15058,12,5,1285.04,0,5,4,4,544,Champions,False
1950,15059,12,10,2153.48,0,5,5,5,555,Champions,False
1951,15061,3,86,83284.38,3,5,5,5,555,Champions,False
1952,15062,59,4,1597.76,0,3,4,4,344,Loyal Customers,False
1953,15064,46,4,1254.41,0,3,4,4,344,Loyal Customers,False
1954,15065,46,1,168.73,0,3,1,1,311,Promising,False
1955,15067,49,2,2118.12,0,3,3,4,334,Potential Loyalists,False
1956,15068,54,2,621.54,0,3,3,3,333,Potential Loyalists,False
1957,15070,8,3,737.0500000000001,0,5,3,3,533,Potential Loyalists,False
1958,15071,22,2,473.49,0,4,3,2,432,Potential Loyalists,False
1959,15072,115,1,187.51999999999998,0,2,1,1,211,Hibernating,True
1960,15073,36,5,1744.61,0,4,4,4,444,Champions,False
1961,15074,65,2,817.46,0,3,3,3,333,Potential Loyalists,False
1962,15076,128,2,566.89,0,2,3,3,233,At Risk,True
1963,15077,130,2,2428.08,0,2,3,5,235,At Risk,True
1964,15078,4,23,8018.77,0,5,5,5,555,Champions,False
1965,15079,1,8,2871.74,0,5,5,5,555,Champions,False
1966,15080,63,2,546.25,0,3,3,3,333,Potential Loyalists,False
1967,15081,3,8,1460.92,0,5,5,4,554,Champions,False
1968,15082,304,1,93.35000000000001,1,1,1,1,111,Hibernating,True
